contract_code,expiry_date,trading_date,trading_day_relative,M1M2_daily,M1M2_close,c1_contract,c1_volume,c2_volume,low_c1_volume,price_source,covid_negative_price
CLF17,2016-12-19,2016-12-30,7,,,,,,FALSE,unavailable,FALSE
CLF17,2016-12-19,2017-01-03,8,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2016-12-27,-16,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2016-12-28,-15,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2016-12-29,-14,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2016-12-30,-13,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-03,-12,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-04,-11,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-05,-10,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-06,-9,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-09,-8,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-10,-7,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-11,-6,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-12,-5,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-13,-4,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-17,-3,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-18,-2,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-19,-1,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-20,0,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-23,1,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-24,2,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-25,3,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-26,4,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-27,5,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-30,6,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-01-31,7,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-02-01,8,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-02-02,9,,,,,,FALSE,unavailable,FALSE
CLG17,2017-01-20,2017-02-03,10,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-01-27,-16,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-01-30,-15,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-01-31,-14,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-01,-13,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-02,-12,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-03,-11,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-06,-10,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-07,-9,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-08,-8,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-09,-7,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-10,-6,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-13,-5,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-14,-4,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-15,-3,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-16,-2,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-17,-1,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-21,0,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-22,1,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-23,2,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-24,3,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-27,4,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-02-28,5,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-03-01,6,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-03-02,7,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-03-03,8,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-03-06,9,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-03-07,10,,,,,,FALSE,unavailable,FALSE
CLH17,2017-02-21,2017-03-08,11,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-02-24,-17,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-02-27,-16,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-02-28,-15,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-01,-14,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-02,-13,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-03,-12,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-06,-11,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-07,-10,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-08,-9,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-09,-8,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-10,-7,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-13,-6,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-14,-5,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-15,-4,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-16,-3,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-17,-2,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-20,-1,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-21,0,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-22,1,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-23,2,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-24,3,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-27,4,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-28,5,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-29,6,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-30,7,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-03-31,8,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-04-03,9,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-04-04,10,,,,,,FALSE,unavailable,FALSE
CLJ17,2017-03-21,2017-04-05,11,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-03-27,-17,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-03-28,-16,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-03-29,-15,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-03-30,-14,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-03-31,-13,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-03,-12,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-04,-11,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-05,-10,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-06,-9,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-07,-8,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-10,-7,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-11,-6,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-12,-5,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-13,-4,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-17,-3,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-18,-2,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-19,-1,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-20,0,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-21,1,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-24,2,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-25,3,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-26,4,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-27,5,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-04-28,6,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-05-01,7,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-05-02,8,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-05-03,9,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-05-04,10,,,,,,FALSE,unavailable,FALSE
CLK17,2017-04-20,2017-05-05,11,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-04-27,-17,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-04-28,-16,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-01,-15,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-02,-14,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-03,-13,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-04,-12,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-05,-11,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-08,-10,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-09,-9,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-10,-8,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-11,-7,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-12,-6,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-15,-5,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-16,-4,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-17,-3,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-18,-2,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-19,-1,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-22,0,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-23,1,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-24,2,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-25,3,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-26,4,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-30,5,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-05-31,6,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-06-01,7,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-06-02,8,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-06-05,9,,,,,,FALSE,unavailable,FALSE
CLM17,2017-05-22,2017-06-06,10,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-05-26,-16,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-05-30,-15,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-05-31,-14,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-01,-13,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-02,-12,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-05,-11,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-06,-10,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-07,-9,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-08,-8,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-09,-7,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-12,-6,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-13,-5,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-14,-4,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-15,-3,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-16,-2,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-19,-1,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-20,0,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-21,1,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-22,2,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-23,3,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-26,4,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-27,5,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-28,6,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-29,7,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-06-30,8,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-07-03,9,,,,,,FALSE,unavailable,FALSE
CLN17,2017-06-20,2017-07-05,10,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-06-26,-17,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-06-27,-16,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-06-28,-15,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-06-29,-14,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-06-30,-13,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-03,-12,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-05,-11,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-06,-10,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-07,-9,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-10,-8,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-11,-7,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-12,-6,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-13,-5,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-14,-4,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-17,-3,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-18,-2,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-19,-1,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-20,0,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-21,1,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-24,2,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-25,3,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-26,4,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-27,5,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-28,6,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-07-31,7,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-08-01,8,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-08-02,9,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-08-03,10,,,,,,FALSE,unavailable,FALSE
CLQ17,2017-07-20,2017-08-04,11,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-07-28,-17,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-07-31,-16,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-01,-15,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-02,-14,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-03,-13,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-04,-12,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-07,-11,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-08,-10,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-09,-9,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-10,-8,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-11,-7,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-14,-6,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-15,-5,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-16,-4,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-17,-3,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-18,-2,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-21,-1,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-22,0,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-23,1,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-24,2,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-25,3,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-28,4,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-29,5,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-30,6,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-08-31,7,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-09-01,8,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-09-05,9,,,,,,FALSE,unavailable,FALSE
CLU17,2017-08-22,2017-09-06,10,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-08-28,-16,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-08-29,-15,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-08-30,-14,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-08-31,-13,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-01,-12,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-05,-11,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-06,-10,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-07,-9,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-08,-8,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-11,-7,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-12,-6,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-13,-5,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-14,-4,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-15,-3,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-18,-2,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-19,-1,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-20,0,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-21,1,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-22,2,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-25,3,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-26,4,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-27,5,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-28,6,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-09-29,7,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-10-02,8,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-10-03,9,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-10-04,10,,,,,,FALSE,unavailable,FALSE
CLV17,2017-09-20,2017-10-05,11,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-09-25,-19,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-09-26,-18,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-09-27,-17,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-09-28,-16,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-09-29,-15,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-02,-14,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-03,-13,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-04,-12,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-05,-11,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-06,-10,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-09,-9,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-10,-8,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-11,-7,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-12,-6,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-13,-5,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-16,-4,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-17,-3,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-18,-2,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-19,-1,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-20,0,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-23,1,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-24,2,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-25,3,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-26,4,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-27,5,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-30,6,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-10-31,7,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-11-01,8,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-11-02,9,,,,,,FALSE,unavailable,FALSE
CLX17,2017-10-20,2017-11-03,10,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-10-23,-19,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-10-24,-18,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-10-25,-17,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-10-26,-16,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-10-27,-15,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-10-30,-14,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-10-31,-13,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-01,-12,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-02,-11,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-03,-10,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-06,-9,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-07,-8,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-08,-7,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-09,-6,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-10,-5,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-13,-4,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-14,-3,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-15,-2,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-16,-1,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-17,0,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-20,1,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-21,2,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-22,3,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-27,4,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-28,5,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-29,6,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-11-30,7,,,,,,FALSE,unavailable,FALSE
CLZ17,2017-11-17,2017-12-01,8,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-11-27,-15,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-11-28,-14,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-11-29,-13,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-11-30,-12,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-01,-11,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-04,-10,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-05,-9,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-06,-8,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-07,-7,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-08,-6,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-11,-5,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-12,-4,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-13,-3,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-14,-2,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-15,-1,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-18,0,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-19,1,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-20,2,,,,,,FALSE,unavailable,FALSE
CLF18,2017-12-18,2017-12-21,3,,,,,,FALSE,unavailable,FALSE
