product,tier,spread,estimator,feature,weight,metric
LCO,sfm_t5_enhanced,m1m6,Lasso,abs_surprise_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,eia_streak_4w,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,gasoline_5yr_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,distillate_5yr_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,days_fwd_cover_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,cftc_net_mm_zscore,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,cftc_mm_net_chg_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,td3c_z52,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,td3c_wow_ws_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,bdi_z52,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,dxy_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,dxy_4wk_chg_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sofr_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,china_imports_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,opec_prod_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,rig_chg_wow_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,refinery_util_dev,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,hdd_dev_5yr_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,cdd_us_ne,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,ho_crack_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,gasoil_crack_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,m1m2_mom_z,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sin_ann,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,cos_ann,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,driving_season,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,heating_season,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,turnaround_season,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sx_cushing,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sx_td3c,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sx_cftc,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sx_5yr_dev,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sx_util,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sx_streak,0,alpha=1
LCO,sfm_t5_enhanced,m1m6,Lasso,sx_abs,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,(Intercept),0.067423,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,surprise_z,0.020944,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,cushing_stocks_chg_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,gasoline_stocks_chg_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,distillate_stocks_chg_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,crude_prod_chg_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,crude_net_exports_z,-0.000164,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,total_petrol_surprise_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,abs_surprise_z,-0.054545,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,eia_streak_4w,0.01143,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,gasoline_5yr_dev_z,0.046225,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,distillate_5yr_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,days_fwd_cover_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,cftc_net_mm_zscore,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,cftc_mm_net_chg_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,td3c_z52,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,td3c_wow_ws_z,0.014556,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,bdi_z52,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,dxy_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,dxy_4wk_chg_z,0.04332,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sofr_z,-0.010276,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,china_imports_z,0.043899,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,opec_prod_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,rig_chg_wow_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,refinery_util_dev,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,hdd_dev_5yr_z,0.018138,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,cdd_us_ne,0.004676,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,ho_crack_dev_z,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,gasoil_crack_dev_z,-0.000395,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,m1m2_mom_z,-0.012554,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sin_ann,-0.027352,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,cos_ann,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,driving_season,0.009552,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,heating_season,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,turnaround_season,-0.061193,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sx_cushing,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sx_td3c,0.007563,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sx_cftc,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sx_5yr_dev,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sx_util,0,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sx_streak,0.027654,alpha=1
LCO,sfm_t5_enhanced,fly123,Lasso,sx_abs,0,alpha=1
LCO,old_t3_rf,m1m2,RandomForest,td3c_z52,6.3745,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,sin_ann,5.6335,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,td3c_wow_ws_z,4.3415,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,td3c_storage_cost_z,3.6399,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,sx_td3c,3.329,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,hdd_dev_5yr_z,2.57,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,cos_ann,2.5639,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,surprise_z,2.3572,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,sx_5yr_dev,1.7834,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,crude_net_exports_z,1.6382,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,cdd_us_ne,0.9301,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,driving_season,0.4359,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,heating_season,0.3425,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,turnaround_season,0.2617,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,bdi_z52,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,sx_cushing,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,sx_util,0,IncNodePurity
LCO,old_t3_rf,m1m2,RandomForest,sx_cftc,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,td3c_z52,5.0151,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,td3c_wow_ws_z,3.5308,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,sin_ann,3.4218,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,td3c_storage_cost_z,3.3586,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,sx_td3c,2.3607,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,surprise_z,0.9514,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,cos_ann,0.8807,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,sx_5yr_dev,0.7904,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,hdd_dev_5yr_z,0.7391,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,crude_net_exports_z,0.6168,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,cdd_us_ne,0.4097,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,turnaround_season,0.1261,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,heating_season,0.1062,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,driving_season,0.0497,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,bdi_z52,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,sx_cushing,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,sx_util,0,IncNodePurity
LCO,old_t3_rf,m2m3,RandomForest,sx_cftc,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,td3c_z52,59.4609,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,td3c_wow_ws_z,54.0549,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,td3c_storage_cost_z,45.6193,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,sin_ann,43.134,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,sx_td3c,28.8057,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,cos_ann,15.2396,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,hdd_dev_5yr_z,14.03,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,sx_5yr_dev,12.4743,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,surprise_z,12.3431,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,crude_net_exports_z,9.6135,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,cdd_us_ne,4.2724,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,turnaround_season,2.4882,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,heating_season,1.4545,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,driving_season,0.9476,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,bdi_z52,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,sx_cushing,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,sx_util,0,IncNodePurity
LCO,old_t3_rf,m1m6,RandomForest,sx_cftc,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,sin_ann,2.3616,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,surprise_z,1.7957,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,hdd_dev_5yr_z,1.7642,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,cos_ann,1.575,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,sx_5yr_dev,1.0289,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,crude_net_exports_z,1.0095,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,cdd_us_ne,0.8886,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,td3c_wow_ws_z,0.6589,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,td3c_z52,0.5712,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,td3c_storage_cost_z,0.4784,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,sx_td3c,0.4022,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,driving_season,0.2514,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,turnaround_season,0.2072,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,heating_season,0.1824,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,bdi_z52,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,sx_cushing,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,sx_util,0,IncNodePurity
LCO,old_t3_rf,fly123,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,td3c_z52,4.7915,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,gasoil_crack_dev_z,4.6187,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,sin_ann,4.2609,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,dxy_4wk_chg_z,3.8143,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,td3c_wow_ws_z,3.4443,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,sx_td3c,3.2507,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,cushing_stocks_5yr_dev_z,1.8186,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,surprise_z,1.7537,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,opec_prod_z,1.6308,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,crude_stocks_5yr_dev_z,1.5819,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,sofr_z,1.5693,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,hdd_dev_5yr_z,1.5145,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,cos_ann,1.2898,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,dxy_z,1.262,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,sx_5yr_dev,1.2086,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,crude_net_exports_z,0.9905,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,cdd_us_ne,0.4925,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,driving_season,0.3038,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,turnaround_season,0.2529,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,heating_season,0.1484,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t4_rf,m1m2,RandomForest,sx_util,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,td3c_z52,4.5142,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,td3c_wow_ws_z,3.5711,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,gasoil_crack_dev_z,2.9516,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,sin_ann,2.7319,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,sx_td3c,1.7758,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,opec_prod_z,1.1964,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,cushing_stocks_5yr_dev_z,1.071,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,dxy_4wk_chg_z,0.8581,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,sofr_z,0.7582,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,dxy_z,0.6346,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,crude_stocks_5yr_dev_z,0.6113,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,sx_5yr_dev,0.5965,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,surprise_z,0.5625,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,hdd_dev_5yr_z,0.5595,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,cos_ann,0.4723,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,crude_net_exports_z,0.343,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,cdd_us_ne,0.1856,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,turnaround_season,0.1119,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,heating_season,0.0454,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,driving_season,0.0275,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t4_rf,m2m3,RandomForest,sx_util,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,td3c_z52,51.622,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,gasoil_crack_dev_z,39.9416,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,td3c_wow_ws_z,39.1671,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,sin_ann,34.6278,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,sx_td3c,30.637,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,opec_prod_z,17.1083,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,dxy_4wk_chg_z,16.1319,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,cushing_stocks_5yr_dev_z,11.8534,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,sx_5yr_dev,10.1239,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,sofr_z,9.8471,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,crude_stocks_5yr_dev_z,9.3414,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,surprise_z,9.227,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,cos_ann,8.5036,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,dxy_z,8.2146,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,hdd_dev_5yr_z,8.2141,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,crude_net_exports_z,6.1157,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,cdd_us_ne,3.0561,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,turnaround_season,2.0295,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,driving_season,1.0227,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,heating_season,0.6573,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t4_rf,m1m6,RandomForest,sx_util,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,dxy_4wk_chg_z,2.544,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,sin_ann,1.8607,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,hdd_dev_5yr_z,1.0742,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,surprise_z,0.979,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,sofr_z,0.8433,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,dxy_z,0.8131,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,cos_ann,0.7752,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,crude_stocks_5yr_dev_z,0.6857,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,sx_5yr_dev,0.6619,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,gasoil_crack_dev_z,0.628,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,cushing_stocks_5yr_dev_z,0.6241,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,crude_net_exports_z,0.609,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,cdd_us_ne,0.5864,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,td3c_wow_ws_z,0.493,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,td3c_z52,0.4494,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,opec_prod_z,0.3408,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,sx_td3c,0.3384,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,driving_season,0.1758,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,turnaround_season,0.1201,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,heating_season,0.0925,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t4_rf,fly123,RandomForest,sx_util,0,IncNodePurity
LCO,old_t3_xgb,m1m2,XGBoost,td3c_z52,0.7825,Gain
LCO,old_t3_xgb,m1m2,XGBoost,td3c_storage_cost_z,0.1477,Gain
LCO,old_t3_xgb,m1m2,XGBoost,sin_ann,0.0699,Gain
LCO,old_t3_xgb,m2m3,XGBoost,td3c_z52,0.7546,Gain
LCO,old_t3_xgb,m2m3,XGBoost,sx_td3c,0.1437,Gain
