product,regime,tier,spread_target,estimator,n_events,r2_insample,r2_cv,rmse_bbl,hit_rate,hit_sig,n_sig,coef_intercept,coef_surprise_z,coef_cushing_stocks_chg_z,coef_gasoline_stocks_chg_z,coef_distillate_stocks_chg_z,coef_crude_prod_chg_z,coef_crude_net_exports_z,coef_crude_stocks_5yr_dev_z,coef_cushing_stocks_5yr_dev_z,coef_cftc_net_mm_zscore,coef_cftc_mm_net_chg_z,coef_td3c_z52,coef_td3c_wow_ws_z,coef_bdi_z52,coef_dxy_z,coef_dxy_4wk_chg_z,coef_sofr_z,coef_opec_prod_z,coef_rig_chg_wow_z,coef_refinery_util_dev,coef_hdd_dev_5yr_z,coef_cdd_us_ne,coef_gasoil_crack_dev_z,coef_sin_ann,coef_cos_ann,coef_driving_season,coef_heating_season,coef_turnaround_season,coef_sx_cushing,coef_sx_td3c,coef_sx_cftc,coef_sx_5yr_dev,coef_sx_util
HO,Stable-Elevated,sfm_t2_eia_full,fly123,OLS,73,,,,,,70,-0.132930704323766,-0.0801427552675424,,,,,0.104476396655685,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t2_eia_full,fly136,OLS,73,,,,,,70,0.0559564000781106,-0.149041813865865,,,,,-0.00605439870379478,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t3_structural_only,m1m2,Lasso,73,0.1631,0.0433,0.6424,0.589,0.589,73,-0.0271608506500019,,,,,,,0,0,-0.022691676597388,0,0,-0.037812342343517,0,0.0217947774285883,0.138955536649019,0,0,0,0,-0.0268687826137079,0,0,0,0,0,0,0,,,,,
HO,Stable-Elevated,sfm_t3_structural_only,m2m3,Lasso,73,0,-0.0717,0.392,0.5205,0.5205,73,0.0681977264368739,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
HO,Stable-Elevated,sfm_t3_structural_only,m1m6,Lasso,73,0,-0.0535,1.5539,0.4384,0.4384,73,0.0342559253675892,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
HO,Stable-Elevated,sfm_t3_structural_only,fly123,Lasso,73,0,-0.0589,0.5976,0.5479,0.5479,73,-0.120220346738949,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
HO,Stable-Elevated,sfm_t3_structural_only,fly136,Lasso,73,0,-0.0543,0.8797,0.5205,0.5205,73,-0.00190571309799196,,,,,,,0,0,0,0,0,-4.73138986922195e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
HO,Stable-Elevated,sfm_t4_combined,m1m2,Lasso,73,0.0678,-0.0053,0.678,0.6164,0.6143,70,-0.0264521159593313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071176187182466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Stable-Elevated,sfm_t4_combined,m2m3,Lasso,73,0,-0.0838,0.392,0.5205,0.5286,70,0.0681977264368739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Stable-Elevated,sfm_t4_combined,m1m6,Lasso,73,0,-0.0444,1.5539,0.4384,0.4429,70,0.0342559253675892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Stable-Elevated,sfm_t4_combined,fly123,Lasso,73,0.2075,-0.0068,0.532,0.6027,0.6,70,-0.0968473260731283,0,0,0,0,0,0,0,0,-0.0205270048816465,0,0,-0.00752570987236776,0,0.0183939479261985,0.119694127741389,0,0,0,0,-0.0491803479764279,0,0,0,0,0,0,0,0,0,0,0,0
HO,Stable-Elevated,sfm_t4_combined,fly136,Lasso,73,0.3485,-0.0082,0.71,0.6301,0.6286,70,-0.446882950148974,0,0,0,0,0,0,0,-0.285553527460685,0,0,0,-0.202087104860683,0,0.285766784083232,0.162963449905309,0,0.419902801285919,0,0,-0.0262622969461473,-0.0212246801054021,0.0268464072647723,-0.000322130870265526,0.0253844518365,0,0.101282754719256,0,0,0,0,0,0
HO,Deep-Contango,sfm_t2_eia_full,m1m2,Ridge,15,0.0203,-0.1109,0.1313,0.6,0.6923,13,-0.0417380320429681,-0.00920330089605461,0,0,0,0,0.00414371150710916,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Contango,sfm_t2_eia_full,m2m3,Ridge,15,3e-04,-0.01,0.1523,0.3333,0.3077,13,0.00606384439438651,-0.000150780440960169,0,0,0,0,-0.00159145943160945,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Contango,sfm_t2_eia_full,m1m6,Ridge,15,6e-04,-0.1338,0.4498,0.6,0.6154,13,-0.0735568705657638,-0.000294843592118848,0,0,0,0,-0.00474204151475746,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Contango,sfm_t2_eia_full,fly123,Ridge,15,5e-04,-0.1494,0.1106,0.8,0.8462,13,-0.0468487475497692,-0.000132916768364749,0,0,0,0,0.00100072857771659,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Contango,sfm_t2_eia_full,fly136,Ridge,15,0.0938,-0.0963,0.2225,0.4667,0.4615,13,-0.318069710128516,-0.0235522547700265,0,0,0,0,0.42448747585618,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Contango,sfm_t3_structural_only,m1m2,Ridge,15,0.0045,-0.0038,0.1324,0.6,0.6,15,-0.0407748152287187,,,,,,,0.000306613226054878,0.000212995713998751,-6.29689248141005e-05,0,-0.000123308588393588,-0.000183433739482646,0,0.000271146709825112,5.8502854623535e-05,-0.000549583137660431,-0.000883471255129182,0,0,-9.71237985259381e-05,2.37072154460515e-05,-6.05930389552561e-05,-0.000137050115482623,0.000149555261646123,1.50023908469461e-06,0.000338989184876246,4.95958752100303e-05,,,,,
HO,Deep-Contango,sfm_t3_structural_only,m2m3,Ridge,15,0.0041,-0.1475,0.152,0.3333,0.3333,15,0.00630406187353188,,,,,,,0.000214832413368955,0.000175113203307854,-9.32312933262424e-05,0,-9.6100185151768e-05,-0.000376925831382124,0,0.00024841472875989,5.99479053805228e-05,-0.00137141180115183,-0.00122897859813933,0,0,-0.000154393314678604,2.30814533958216e-05,0.000145392253495178,-0.000112315270460481,0.000189826159042449,-3.06136626434943e-05,0.000604119733837043,-2.80371459348343e-05,,,,,
HO,Deep-Contango,sfm_t3_structural_only,m1m6,Ridge,15,0.0046,-0.3691,0.4489,0.6,0.6,15,-0.0711327426492252,,,,,,,0.000385349419889402,0.000346377479036213,-0.00068091595729318,0,-0.000256775214595872,-0.000654512793239141,0,8.37423594047744e-05,6.28268927708215e-05,-0.00559752119284804,-0.00476292331108892,0,0,-0.000284705528454553,2.00418827831892e-05,1.09427515320426e-05,-0.000333417975458592,0.000763578294614189,-2.92904395054619e-05,0.00185320561854824,-4.2739477498705e-05,,,,,
HO,Deep-Contango,sfm_t3_structural_only,fly123,Ridge,15,0.0023,-0.0393,0.1105,0.8,0.8,15,-0.0473398602586423,,,,,,,0.000219867058409684,0.000115584428641073,2.51739058405095e-05,0,-7.48923395533624e-05,0.000225011905365507,0,0.000110583996015903,1.4991095791864e-05,0.00102002843966394,0.000240477937133951,0,0,5.40664488501516e-05,7.85222420429723e-06,-0.000313557938476346,-7.51946534299953e-05,-1.47424516955864e-05,4.70996337808724e-05,-0.000282946997738104,0.000125585040835758,,,,,
HO,Deep-Contango,sfm_t3_structural_only,fly136,Ridge,15,0.2829,-0.1702,0.1979,0.6667,0.6667,15,-0.109810503481582,,,,,,,0.0257105672970522,0.0157223324000114,0.0202206360190645,0,-0.00951903720321752,-0.0198179633602171,0,0.0454588144147926,0.010660791315801,0.0873330305829722,0.0417626612852502,0,0,-0.0130972481869367,0.00428686662531647,0.00675736425915108,-0.00692004484057182,-0.00394707344580132,0.00105100673883473,-0.00392335211289052,0.00482534479532376,,,,,
HO,Deep-Contango,sfm_t4_combined,m1m2,Ridge,15,0.0055,-0.163,0.1323,0.6,0.6923,13,-0.040690525877789,-6.86304098287618e-05,0,0,0,0,-3.74408244711306e-05,0.000306253198483491,0.000212656013682111,-6.27012284330757e-05,0,-0.000123097879286079,-0.000183269024140047,0,0.000270941107896318,5.85110502575482e-05,-0.00054745837536624,-0.00088083063294252,0,0,-9.71449031144533e-05,2.3692053976403e-05,-6.05822714373622e-05,-0.000136756983163512,0.000149259462971622,1.46520167700139e-06,0.000338265889219766,4.96256675547534e-05,0,-5.69091555094467e-05,-0.000173054912885789,0.000120353204428531,0
HO,Deep-Contango,sfm_t4_combined,m2m3,Ridge,15,0.0055,-0.0327,0.1519,0.3333,0.3077,13,0.00667807872846477,-3.65520344207588e-05,0,0,0,0,-0.000391291694450839,0.000214287748919629,0.000174684488775293,-9.2663722686963e-05,0,-9.58300532582695e-05,-0.000376587495720284,0,0.000247960146686033,5.98431295603016e-05,-0.00136654452788282,-0.00122424253377303,0,0,-0.00015413001173804,2.30816279120636e-05,0.000145785067610587,-0.000111990260117574,0.000188899312977038,-3.03368168524357e-05,0.000602402783565293,-2.81824844196251e-05,0,-0.000132733175736906,-0.000256516383620892,0.000132401771590661,0
HO,Deep-Contango,sfm_t4_combined,m1m6,Ridge,15,0.0062,-0.1512,0.4485,0.6,0.6154,13,-0.0692985375898497,-0.000149062619280777,0,0,0,0,-0.00240182646469097,0.000367954339251834,0.000330422532362671,-0.000648566003042424,0,-0.000244462924405748,-0.000624121659574858,0,7.99712376641873e-05,5.96972968488668e-05,-0.0053291020347818,-0.00453569366974579,0,0,-0.000271682331918315,1.91399599427657e-05,1.13193544884322e-05,-0.00031756282755161,0.000726937664593859,-2.75840148509147e-05,0.00176538012290506,-4.0877970669348e-05,0,-0.000425683174119108,-0.000713154232595159,0.000479746824643525,0
HO,Deep-Contango,sfm_t4_combined,fly123,Ridge,15,0.0029,-0.0977,0.1105,0.8,0.8462,13,-0.0477291306808719,-6.59759689879736e-05,0,0,0,0,0.000494535105071489,0.000219920530330909,0.00011545801874732,2.48034110605184e-05,0,-7.48207926577802e-05,0.000224805646558154,0,0.000110910483450364,1.52306743409778e-05,0.00101634819054607,0.000238590684572441,0,0,5.34597937709709e-05,7.80682211056575e-06,-0.000314333266687965,-7.49910162019595e-05,-1.37161894148768e-05,4.64258915939187e-05,-0.000281566158542439,0.000125972472506916,0,9.23844682442803e-05,6.96333953636627e-05,1.76963965386016e-05,0
HO,Deep-Contango,sfm_t4_combined,fly136,Ridge,15,0.2891,-0.026,0.1971,0.6667,0.6923,13,-0.148505953604822,-0.00314496857609402,0,0,0,0,0.0564961117782376,0.0237831830791762,0.0142696652755086,0.0198805690329515,0,-0.0092778051591996,-0.0198890018978057,0,0.0442984976368315,0.0110674824837171,0.0803175006535975,0.0414372903943897,0,0,-0.0134162005354333,0.00418352388805003,0.00570907221572812,-0.00634074875199485,-0.00299399521656594,0.000434465852043803,-0.00306229417658554,0.00514817596262171,0,0.00405097075971129,-0.00304349904303958,0.00137577498620483,0
HO,ALL_REGIMES,sfm_t1_eia_only,m1m2,OLS,206,0.011,0.0062,2.6047,0.5534,0.5503,189,0.184687525537422,-0.242420734412312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t1_eia_only,m2m3,OLS,206,0.0025,-0.0024,0.7515,0.5146,0.5185,189,0.0898692904904322,-0.0333420801648169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t1_eia_only,m1m6,OLS,206,0.0161,0.0113,3.3986,0.5922,0.5926,189,0.185683450324171,-0.383933185698056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t1_eia_only,fly123,OLS,206,0.0088,0.004,2.5127,0.4709,0.4815,189,0.0948182350469892,-0.209078654247495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t1_eia_only,fly136,OLS,206,0.0046,-3e-04,2.7919,0.4951,0.4974,189,0.363430181731536,-0.167592443456202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t2_eia_full,m1m2,OLS,206,,,,,,189,0.191934095305395,-0.378183114566825,,,,,0.332017922302344,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t2_eia_full,m2m3,OLS,206,,,,,,189,0.0908400978507289,-0.0515298741315431,,,,,0.0444797266902866,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t2_eia_full,m1m6,OLS,206,,,,,,189,0.197769237007059,-0.610356889415123,,,,,0.553737549257625,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t2_eia_full,fly123,OLS,206,,,,,,189,0.101093997454666,-0.326653240435282,,,,,0.287538195612057,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t2_eia_full,fly136,OLS,206,,,,,,189,0.367779149305188,-0.249069087981614,,,,,0.199257748727636,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,ALL_REGIMES,sfm_t3_structural_only,m1m2,Lasso,206,0.0156,-0.0086,2.5987,0.4854,0.4854,206,0.178411164258631,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691172190047543,0,0,0,0,0,,,,,
HO,ALL_REGIMES,sfm_t3_structural_only,m2m3,Lasso,206,0,-0.0187,0.7524,0.5194,0.5194,206,0.0897027593822518,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37526681669226e-17,0,0,0,0,,,,,
HO,ALL_REGIMES,sfm_t3_structural_only,m1m6,Lasso,206,0,-0.0209,3.4264,0.5097,0.5097,206,0.183765848945809,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
HO,ALL_REGIMES,sfm_t3_structural_only,fly123,Lasso,206,0.1063,-0.0098,2.386,0.5534,0.5534,206,-0.0819146741433707,,,,,,,0,0,0,0,0,0,0,0.019480779396641,0.0825900850070899,0,0,0,0,0,0,0.536138916996594,0,0,0,0,0.40816681787577,,,,,
HO,ALL_REGIMES,sfm_t3_structural_only,fly136,Lasso,206,0.0429,-0.0115,2.7377,0.5,0.5,206,0.344756590736242,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243371129557274,0,0,0,0,0,,,,,
HO,ALL_REGIMES,sfm_t4_combined,m1m2,Lasso,206,0.1388,0.0176,2.4307,0.5485,0.5608,189,-0.00883703646810111,-0.0319428063107815,0,0,0,0,0.201648410540459,0,0,0,0,0,0,0,0,0.198610900078873,0,0,0,0,0,0,0.700651977087871,0,0,-0.0779388444231356,0,0.5123875086608,0,0,0,0,0
HO,ALL_REGIMES,sfm_t4_combined,m2m3,Lasso,206,0.0189,-2e-04,0.7453,0.5194,0.5238,189,0.0877849200462918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329442874182304,0
HO,ALL_REGIMES,sfm_t4_combined,m1m6,Lasso,206,0,-0.0093,3.4264,0.5097,0.5079,189,0.183765848945809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,ALL_REGIMES,sfm_t4_combined,fly123,Lasso,206,0.1469,-0.0159,2.3311,0.5291,0.5397,189,0.0752622204408132,-0.0345041391935468,0,0,0,0,0.152279548953746,0,0,0,0,0,0,0,0.0428068777025785,0.17754528996569,0,0,0,0,0,0,0.666694099514125,0,0,-0.265539061378019,-0.196312768902032,0.543928004257488,0,0,0,-0.111548484557856,0
HO,ALL_REGIMES,sfm_t4_combined,fly136,Lasso,206,0,-0.0147,2.7984,0.5,0.5026,189,0.362593120720542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Warm-Up,sfm_t1_eia_only,m1m2,OLS,51,9e-04,-0.0195,0.6215,0.5294,0.5417,48,-0.00615673397588439,-0.0191096050117622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t1_eia_only,m2m3,OLS,51,6e-04,-0.0198,0.7523,0.451,0.4375,48,-0.0390775850877482,-0.0190779250489645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t1_eia_only,m1m6,OLS,51,0.0014,-0.019,2.3334,0.3725,0.3542,48,-0.297467059180249,-0.0885090059257675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t1_eia_only,fly123,OLS,51,0,-0.0204,0.3575,0.451,0.4583,48,0.0329208511118629,-3.1679962798765e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t1_eia_only,fly136,OLS,51,1e-04,-0.0203,1.3201,0.5098,0.5208,48,0.206998421052984,0.0121339458043145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t2_eia_full,m1m2,Lasso,51,0.0358,-0.0277,0.6105,0.5686,0.5833,48,-0.141123965482603,0,0,0,0,0,-0.138448110948185,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t2_eia_full,m2m3,Lasso,51,0,-0.0724,0.7525,0.4706,0.4583,48,-0.0297678439428753,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t2_eia_full,m1m6,Lasso,51,0,-0.0623,2.335,0.3725,0.3542,48,-0.254275992434569,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t2_eia_full,fly123,Lasso,51,0.0257,-0.0971,0.3529,0.4314,0.4375,48,-0.03138403124981,0,0,0,0,0,-0.0617151549926978,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t2_eia_full,fly136,Lasso,51,0.0147,-0.0843,1.3104,0.5294,0.5417,48,0.0443686284467442,0,0,0,0,0,-0.150361391816243,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Warm-Up,sfm_t3_structural_only,m1m2,Lasso,51,0.1986,0.0749,0.5566,0.6471,0.6471,51,0.0510037737706892,,,,,,,0,0,0,0,0,0,0,0,-0.162383758394141,0,0,0,0,0.0187597044764398,0,-0.164955235522921,0,0,0,0,0,,,,,
LGO,Warm-Up,sfm_t3_structural_only,m2m3,Lasso,51,0,-0.1516,0.7525,0.4706,0.4706,51,-0.0297678439428753,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,Warm-Up,sfm_t3_structural_only,m1m6,Lasso,51,0.1965,-0.069,2.093,0.4314,0.4314,51,-0.339575485512933,,,,,,,0,0,0.0625799718062544,0,0,0,0,-0.173912576442285,-0.510624904847037,0,0,0,0,0.0397946913903049,0,-0.581077715086676,0,0,0,0,0,,,,,
LGO,Warm-Up,sfm_t3_structural_only,fly123,Lasso,51,0,-4.2416,0.3575,0.451,0.451,51,0.0329363104583263,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,Warm-Up,sfm_t3_structural_only,fly136,Lasso,51,0,-0.1329,1.3202,0.5098,0.5098,51,0.201077237579721,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,Warm-Up,sfm_t4_combined,m1m2,Lasso,51,0,-0.129,0.6217,0.6275,0.6667,48,0.00316846651545135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Warm-Up,sfm_t4_combined,m2m3,Lasso,51,0,-0.0397,0.7525,0.4706,0.4583,48,-0.0297678439428753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Warm-Up,sfm_t4_combined,m1m6,Lasso,51,0.0864,-0.0154,2.2319,0.3725,0.3542,48,-0.181997578615853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158168259388667,0,0,0,0,0,0,-0.29077875226355,0,0,0,0,0,0,0,0,0,0
LGO,Warm-Up,sfm_t4_combined,fly123,Lasso,51,0,-0.3128,0.3575,0.451,0.4583,48,0.0329363104583263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Warm-Up,sfm_t4_combined,fly136,Lasso,51,0,-0.1699,1.3202,0.5098,0.5208,48,0.201077237579721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Deep-Backwardation,sfm_t2_eia_full,m1m2,Ridge,17,7e-04,-0.4428,1.2276,0.6471,0.6667,15,0.582699152766714,-0.00134391895669645,0,0,0,0,-0.00123981558725987,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Backwardation,sfm_t2_eia_full,m2m3,Ridge,17,0.0011,-0.1556,0.8003,0.6471,0.6667,15,0.0536958050947028,-0.0011631304025962,0,0,0,0,-0.000458876851409962,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Backwardation,sfm_t2_eia_full,m1m6,Ridge,17,5e-04,-0.1545,2.8222,0.7059,0.7333,15,0.396808410725034,-0.00310210552802148,0,0,0,0,-0.0008055596770538,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Backwardation,sfm_t2_eia_full,fly123,Ridge,17,2e-04,-0.2068,1.4562,0.6471,0.6,15,0.529556912914926,0.000891304432963863,0,0,0,0,-0.00157555551364931,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Backwardation,sfm_t2_eia_full,fly136,Ridge,17,0.066,-0.1215,1.3918,0.7059,0.7333,15,0.785203529382398,-0.0821931967381931,0,0,0,0,-0.153647508018765,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Backwardation,sfm_t3_structural_only,m1m2,Ridge,17,0.2407,-0.1234,1.07,0.6471,0.6471,17,0.693021079625581,,,,,,,-0.0606424952058835,-0.169670130357706,0.0366436427794207,0,-0.0114534917073023,-0.0713154584298916,0,0.25802005649567,0.0234327784654368,0.0424387022548489,0.00920795736802674,0,0,-0.0469392870516639,0.014540517616053,-0.116557901258763,-0.0654681973569056,-0.0401988402209253,0.0252851790116124,-0.00992221312337892,-0.0561569407878065,,,,,
LGO,Deep-Backwardation,sfm_t3_structural_only,m2m3,Ridge,17,0.005,-0.2953,0.7987,0.6471,0.6471,17,0.0554406213682259,,,,,,,-0.00203783878724007,-0.00251147378060134,0.00128711777967017,0,-0.000316177138362763,-0.000369333706141233,0,-0.00112318306681022,-0.000446705848364694,-0.00031270579530589,-0.00149674492816646,0,0,-0.000573717086318453,7.13393714425642e-05,0.000707119893637931,0.000130487197558464,-0.00113631321179096,0.00043827363312134,-0.00122938101517134,0.00180273585126961,,,,,
LGO,Deep-Backwardation,sfm_t3_structural_only,m1m6,Ridge,17,0.0046,-0.1222,2.8164,0.7059,0.7059,17,0.406241407159606,,,,,,,-0.0048591450105688,-0.00781231136960352,0.00528595410201478,0,-0.00105758857030611,-0.00276198563178194,0,-6.14313912641731e-05,-0.00157751144777279,0.000930030295991904,-0.00284765656112456,0,0,-0.00541232254300435,0.000485857779439291,-0.00147856353492147,-0.00136920293655985,-0.00360529430199395,0.00141443939334927,-0.00316834330967411,0.00371997314386489,,,,,
LGO,Deep-Backwardation,sfm_t3_structural_only,fly123,Ridge,17,0.0036,-0.1404,1.4536,0.6471,0.6471,17,0.529967058380768,,,,,,,0.000395428902540142,-0.000826116064512631,-0.000533501608043002,0,-2.20671587240246e-05,-0.00104132079237004,0,0.00453371031788943,0.000667453396825871,0.00089730276271642,0.00099510939510998,0,0,-0.000400742107649544,0.000171344186089857,-0.00229163211635592,-0.00105562635696616,-1.04797483909563e-06,0.00063864292445906,0.000405977616418625,-0.00314128074737019,,,,,
LGO,Deep-Backwardation,sfm_t3_structural_only,fly136,Ridge,17,0.2717,-0.1401,1.229,0.7059,0.7059,17,0.772643237206707,,,,,,,-0.0944375738092086,-0.192141805839421,-0.066645081593997,0,-0.00777827032836724,-0.0681264013474048,0,0.380334198219642,0.0854682755440025,0.00299839282423145,-0.00693047829718604,0,0,0.160502806309687,0.0108566286729636,-0.0758085607029843,-0.0372501769656493,-0.0268307937940633,0.0871202142223907,-0.00980613077850289,-0.25740551760325,,,,,
LGO,Deep-Backwardation,sfm_t4_combined,m1m2,Ridge,17,0.0051,-0.056,1.2248,0.6471,0.6667,15,0.583888622293062,-0.000470864268869198,0,0,0,0,-0.000436994929707891,-0.00112248977434477,-0.00260468917511399,0.000450557269703148,0,-0.000252414460295632,-0.00124124829254127,0,0.00339094396132142,0.000292653035767965,0.000607392902576589,-0.000169367683770422,0,0,-0.000793846539396149,0.000211761971988804,-0.00161443598888287,-0.000887097512182073,-0.000833493282158003,0.000915240489246877,-0.000522929518353052,-0.0016018415888802,0,-0.000150865425834678,0.000597977437264187,0.0013193077304251,0
LGO,Deep-Backwardation,sfm_t4_combined,m2m3,Ridge,17,0.2376,-0.0957,0.6991,0.7059,0.7333,15,0.0902507249758442,-0.0307742376416208,0,0,0,0,-0.00338629287811412,-0.0881416365087085,-0.120197447673506,0.0980838897776458,0,-0.00656195990362529,0.0147280604606072,0,-0.0408382322060597,-0.0361180798770977,-8.38538477855403e-05,-0.0592229802461647,0,0,-0.0218787286518091,0.00354163834896775,0.0535477300182623,-0.029350269461831,-0.0436136020767415,-0.0314942313058156,-0.0227970185787044,0.162233924702922,0,-0.00656330987555638,0.00878701630186954,0.0948261748891609,0
LGO,Deep-Backwardation,sfm_t4_combined,m1m6,Ridge,17,0.0053,-0.0635,2.8154,0.7059,0.7333,15,0.403290332358238,-0.00194667168525971,0,0,0,0,-0.000497118819832947,-0.00482954599305333,-0.00777617527855657,0.0052916087610806,0,-0.00105254354075839,-0.00275293445669389,0,-6.29184803170228e-05,-0.00158015578328508,0.000939944248507643,-0.00282608285810012,0,0,-0.00540383849171324,0.000485260293273112,-0.00147899137010061,-0.00137935971936052,-0.00359015572063798,0.00139608532401925,-0.00314627572405205,0.00372169649907235,0,-0.000837161471576505,0.00104834793881153,0.00339466392572688,0
LGO,Deep-Backwardation,sfm_t4_combined,fly123,Ridge,17,0.0039,-0.0872,1.4534,0.6471,0.6,15,0.529566640925338,0.000129184183736721,0,0,0,0,-0.000233307922576095,0.000415887923032291,-0.000862694058314281,-0.000557518284735398,0,-2.30882794390228e-05,-0.00109128741540272,0,0.00474669216903594,0.000698797915313903,0.000940379301148834,0.00104326336941789,0,0,-0.00041969215704504,0.000179440755834105,-0.00240034331634555,-0.00110565536620847,-6.22423707973104e-07,0.000668290601566143,0.000425685978771871,-0.00328937013265027,0,0.000107060476633335,0.000345703550394013,0.000415963204318477,0
LGO,Deep-Backwardation,sfm_t4_combined,fly136,Ridge,17,0.3055,-0.1061,1.2002,0.7059,0.7333,15,0.691760545221714,-0.0226912448713972,0,0,0,0,-0.0589683529218361,-0.0614971477525795,-0.146231765499664,-0.0500062834060493,0,-0.00575162348863012,-0.071018152750886,0,0.358608079014263,0.080954231555707,0.0156469429010493,0.0133260934291409,0,0,0.164938522298673,0.0104165556305402,-0.0778944604539286,-0.0435587349120791,-0.0163389487369548,0.0741448062925337,0.00360197641523585,-0.250406233080537,0,-0.000645201974353292,0.0527768203495797,0.100852262692598,0
