product,tier,spread_target,regime,n_test,hit_rate,rmse,mae
CL,old_t1_baseline,m1m2,Stable-Elevated,16,0.375,0.1065,0.0776
CL,old_t2_physical,m1m2,Stable-Elevated,16,0.375,0.1066,0.077
CL,old_t2_freight,m1m2,Stable-Elevated,16,0.5,0.3261,0.1812
CL,old_t3_full,m1m2,Stable-Elevated,16,0.75,0.2161,0.1403
CL,sfm_t1_eia_only,m1m2,Stable-Elevated,16,0.375,0.1065,0.0776
CL,sfm_t2_eia_full,m1m2,Stable-Elevated,16,0.375,0.1141,0.085
CL,sfm_t3_structural,m1m2,Stable-Elevated,16,0.4375,0.1753,0.1415
CL,sfm_t4_combined,m1m2,Stable-Elevated,16,0.3125,0.1852,0.1497
CL,sfm_t5_enhanced,m1m2,Stable-Elevated,16,0.375,0.128,0.0987
CL,old_t3_rf,m1m2,Stable-Elevated,16,0.625,0.1078,0.0811
CL,old_t3_xgb,m1m2,Stable-Elevated,16,0.5625,0.104,0.0736
CL,sfm_t4_rf,m1m2,Stable-Elevated,16,0.4375,0.1194,0.0889
CL,sfm_t4_xgb,m1m2,Stable-Elevated,16,0.6875,0.1019,0.0728
CL,sfm_t5_rf,m1m2,Stable-Elevated,16,0.4375,0.1174,0.0906
CL,sfm_t5_xgb,m1m2,Stable-Elevated,16,0.625,0.1041,0.0751
CL,old_t1_baseline,m2m3,Stable-Elevated,16,0.625,0.111,0.0797
CL,old_t2_physical,m2m3,Stable-Elevated,16,0.375,0.125,0.0921
CL,old_t2_freight,m2m3,Stable-Elevated,16,0.375,0.1255,0.0925
CL,old_t3_full,m2m3,Stable-Elevated,16,0.375,0.1242,0.0913
CL,sfm_t1_eia_only,m2m3,Stable-Elevated,16,0.625,0.111,0.0797
CL,sfm_t2_eia_full,m2m3,Stable-Elevated,16,0.375,0.125,0.0921
CL,sfm_t3_structural,m2m3,Stable-Elevated,16,0.375,0.1259,0.0929
CL,sfm_t4_combined,m2m3,Stable-Elevated,16,0.375,0.126,0.093
CL,sfm_t5_enhanced,m2m3,Stable-Elevated,16,0.375,0.1259,0.0926
CL,old_t3_rf,m2m3,Stable-Elevated,16,0.5,0.115,0.0919
CL,old_t3_xgb,m2m3,Stable-Elevated,16,0.625,0.1102,0.0801
CL,sfm_t4_rf,m2m3,Stable-Elevated,16,0.25,0.1298,0.1045
CL,sfm_t4_xgb,m2m3,Stable-Elevated,16,0.5625,0.1109,0.079
CL,sfm_t5_rf,m2m3,Stable-Elevated,16,0.3125,0.1311,0.1059
CL,sfm_t5_xgb,m2m3,Stable-Elevated,16,0.625,0.1096,0.0782
CL,old_t1_baseline,m1m6,Stable-Elevated,16,0.625,0.4496,0.3462
CL,old_t2_physical,m1m6,Stable-Elevated,16,0.375,0.4786,0.3691
CL,old_t2_freight,m1m6,Stable-Elevated,16,0.375,0.4807,0.3716
CL,old_t3_full,m1m6,Stable-Elevated,16,0.4375,0.4755,0.3655
CL,sfm_t1_eia_only,m1m6,Stable-Elevated,16,0.625,0.4496,0.3462
CL,sfm_t2_eia_full,m1m6,Stable-Elevated,16,0.375,0.4786,0.369
CL,sfm_t3_structural,m1m6,Stable-Elevated,16,0.375,0.4809,0.3708
CL,sfm_t4_combined,m1m6,Stable-Elevated,16,0.375,0.4818,0.3717
CL,sfm_t5_enhanced,m1m6,Stable-Elevated,16,0.375,0.4797,0.3703
CL,old_t3_rf,m1m6,Stable-Elevated,16,0.5,0.4705,0.3928
CL,old_t3_xgb,m1m6,Stable-Elevated,16,0.625,0.4497,0.3464
CL,sfm_t4_rf,m1m6,Stable-Elevated,16,0.1875,0.5921,0.4753
CL,sfm_t4_xgb,m1m6,Stable-Elevated,16,0.625,0.4464,0.3435
CL,sfm_t5_rf,m1m6,Stable-Elevated,16,0.3125,0.5488,0.4512
CL,sfm_t5_xgb,m1m6,Stable-Elevated,16,0.625,0.4492,0.345
CL,old_t1_baseline,fly123,Stable-Elevated,16,0.5,0.0485,0.0359
CL,old_t2_physical,fly123,Stable-Elevated,16,0.5,0.0493,0.0347
CL,old_t2_freight,fly123,Stable-Elevated,16,0.4375,0.0498,0.0349
CL,old_t3_full,fly123,Stable-Elevated,16,0.5,0.0503,0.0349
CL,sfm_t1_eia_only,fly123,Stable-Elevated,16,0.5,0.0485,0.0359
CL,sfm_t2_eia_full,fly123,Stable-Elevated,16,0.5,0.0661,0.0501
CL,sfm_t3_structural,fly123,Stable-Elevated,16,0.5,0.0499,0.0349
CL,sfm_t4_combined,fly123,Stable-Elevated,16,0.5625,0.0551,0.0363
CL,sfm_t5_enhanced,fly123,Stable-Elevated,16,0.5,0.0637,0.0396
CL,old_t3_rf,fly123,Stable-Elevated,16,0.5625,0.1053,0.0687
CL,old_t3_xgb,fly123,Stable-Elevated,16,0.5,0.047,0.0346
CL,sfm_t4_rf,fly123,Stable-Elevated,16,0.5,0.0921,0.0677
CL,sfm_t4_xgb,fly123,Stable-Elevated,16,0.5,0.0472,0.0341
CL,sfm_t5_rf,fly123,Stable-Elevated,16,0.375,0.0973,0.0749
CL,sfm_t5_xgb,fly123,Stable-Elevated,16,0.5,0.0478,0.0353
CL,old_t1_baseline,fly136,Stable-Elevated,16,0.625,0.1207,0.1085
CL,old_t2_physical,fly136,Stable-Elevated,16,0.625,0.1094,0.0935
CL,old_t2_freight,fly136,Stable-Elevated,16,0.625,0.1095,0.0935
CL,old_t3_full,fly136,Stable-Elevated,16,0.375,0.2165,0.1559
CL,sfm_t1_eia_only,fly136,Stable-Elevated,16,0.625,0.1207,0.1085
CL,sfm_t2_eia_full,fly136,Stable-Elevated,16,0.625,0.1094,0.0935
CL,sfm_t3_structural,fly136,Stable-Elevated,16,0.625,0.122,0.1047
CL,sfm_t4_combined,fly136,Stable-Elevated,16,0.5625,0.1208,0.0977
CL,sfm_t5_enhanced,fly136,Stable-Elevated,16,0.625,0.1093,0.093
CL,old_t3_rf,fly136,Stable-Elevated,16,0.375,0.1354,0.0896
CL,old_t3_xgb,fly136,Stable-Elevated,16,0.625,0.0986,0.0781
CL,sfm_t4_rf,fly136,Stable-Elevated,16,0.4375,0.1381,0.1002
CL,sfm_t4_xgb,fly136,Stable-Elevated,16,0.625,0.0972,0.0753
CL,sfm_t5_rf,fly136,Stable-Elevated,16,0.5625,0.1205,0.0977
CL,sfm_t5_xgb,fly136,Stable-Elevated,16,0.625,0.0977,0.0783
CL,old_t1_baseline,m1m2,Stable-Depressed,1,1,6e-04,6e-04
CL,old_t3_full,m1m2,Stable-Depressed,1,0,0.0103,0.0103
CL,sfm_t1_eia_only,m1m2,Stable-Depressed,1,1,6e-04,6e-04
CL,sfm_t3_structural,m1m2,Stable-Depressed,1,1,0.0655,0.0655
CL,sfm_t4_combined,m1m2,Stable-Depressed,1,1,0.0205,0.0205
CL,sfm_t5_enhanced,m1m2,Stable-Depressed,1,1,0.0905,0.0905
CL,old_t3_rf,m1m2,Stable-Depressed,1,1,0.0924,0.0924
CL,old_t3_xgb,m1m2,Stable-Depressed,1,0,0.0087,0.0087
CL,sfm_t4_rf,m1m2,Stable-Depressed,1,1,0.0563,0.0563
CL,sfm_t4_xgb,m1m2,Stable-Depressed,1,0,0.0142,0.0142
CL,sfm_t5_rf,m1m2,Stable-Depressed,1,1,0.0953,0.0953
CL,sfm_t5_xgb,m1m2,Stable-Depressed,1,0,0.0088,0.0088
CL,old_t1_baseline,m2m3,Stable-Depressed,1,0,0.0504,0.0504
CL,old_t3_full,m2m3,Stable-Depressed,1,1,0.0367,0.0367
CL,sfm_t1_eia_only,m2m3,Stable-Depressed,1,0,0.0504,0.0504
CL,sfm_t3_structural,m2m3,Stable-Depressed,1,0,0.1191,0.1191
CL,sfm_t4_combined,m2m3,Stable-Depressed,1,1,0.0181,0.0181
CL,sfm_t5_enhanced,m2m3,Stable-Depressed,1,1,0.0081,0.0081
CL,old_t3_rf,m2m3,Stable-Depressed,1,1,0.034,0.034
CL,old_t3_xgb,m2m3,Stable-Depressed,1,0,0.0709,0.0709
CL,sfm_t4_rf,m2m3,Stable-Depressed,1,0,0.0541,0.0541
CL,sfm_t4_xgb,m2m3,Stable-Depressed,1,0,0.0709,0.0709
CL,sfm_t5_rf,m2m3,Stable-Depressed,1,0,0.0617,0.0617
CL,sfm_t5_xgb,m2m3,Stable-Depressed,1,0,0.0623,0.0623
CL,old_t1_baseline,m1m6,Stable-Depressed,1,0,0.1336,0.1336
CL,old_t3_full,m1m6,Stable-Depressed,1,0,0.1031,0.1031
CL,sfm_t1_eia_only,m1m6,Stable-Depressed,1,0,0.1336,0.1336
CL,sfm_t3_structural,m1m6,Stable-Depressed,1,1,0.0918,0.0918
CL,sfm_t4_combined,m1m6,Stable-Depressed,1,1,0.1245,0.1245
CL,sfm_t5_enhanced,m1m6,Stable-Depressed,1,1,0.0754,0.0754
CL,old_t3_rf,m1m6,Stable-Depressed,1,0,0.0334,0.0334
CL,old_t3_xgb,m1m6,Stable-Depressed,1,0,0.1278,0.1278
CL,sfm_t4_rf,m1m6,Stable-Depressed,1,0,0.2432,0.2432
CL,sfm_t4_xgb,m1m6,Stable-Depressed,1,0,0.1308,0.1308
CL,sfm_t5_rf,m1m6,Stable-Depressed,1,0,0.1291,0.1291
CL,sfm_t5_xgb,m1m6,Stable-Depressed,1,0,0.1394,0.1394
CL,old_t1_baseline,fly123,Stable-Depressed,1,0,0.0498,0.0498
CL,old_t3_full,fly123,Stable-Depressed,1,0,0.0568,0.0568
CL,sfm_t1_eia_only,fly123,Stable-Depressed,1,0,0.0498,0.0498
CL,sfm_t3_structural,fly123,Stable-Depressed,1,0,0.0596,0.0596
CL,sfm_t4_combined,fly123,Stable-Depressed,1,0,0.0568,0.0568
CL,sfm_t5_enhanced,fly123,Stable-Depressed,1,0,0.0665,0.0665
CL,old_t3_rf,fly123,Stable-Depressed,1,0,0.1962,0.1962
CL,old_t3_xgb,fly123,Stable-Depressed,1,0,0.0451,0.0451
CL,sfm_t4_rf,fly123,Stable-Depressed,1,0,0.2023,0.2023
CL,sfm_t4_xgb,fly123,Stable-Depressed,1,0,0.0455,0.0455
CL,sfm_t5_rf,fly123,Stable-Depressed,1,0,0.2252,0.2252
CL,sfm_t5_xgb,fly123,Stable-Depressed,1,0,0.0471,0.0471
CL,old_t1_baseline,fly136,Stable-Depressed,1,1,0.0315,0.0315
CL,old_t3_full,fly136,Stable-Depressed,1,1,0.0204,0.0204
CL,sfm_t1_eia_only,fly136,Stable-Depressed,1,1,0.0315,0.0315
CL,sfm_t3_structural,fly136,Stable-Depressed,1,1,0.0204,0.0204
CL,sfm_t4_combined,fly136,Stable-Depressed,1,1,0.0204,0.0204
CL,sfm_t5_enhanced,fly136,Stable-Depressed,1,1,0.0204,0.0204
CL,old_t3_rf,fly136,Stable-Depressed,1,1,0.0252,0.0252
CL,old_t3_xgb,fly136,Stable-Depressed,1,1,0.0155,0.0155
CL,sfm_t4_rf,fly136,Stable-Depressed,1,1,0.0813,0.0813
CL,sfm_t4_xgb,fly136,Stable-Depressed,1,1,0.0122,0.0122
CL,sfm_t5_rf,fly136,Stable-Depressed,1,1,0.0723,0.0723
CL,sfm_t5_xgb,fly136,Stable-Depressed,1,1,0.0132,0.0132
CL,old_t1_baseline,m1m2,Backwardation-Deficit,8,0.5,0.1539,0.0984
CL,old_t3_full,m1m2,Backwardation-Deficit,8,0.625,0.1508,0.0968
CL,sfm_t1_eia_only,m1m2,Backwardation-Deficit,8,0.5,0.1539,0.0984
CL,sfm_t3_structural,m1m2,Backwardation-Deficit,8,0.625,0.15,0.0883
CL,sfm_t4_combined,m1m2,Backwardation-Deficit,8,0.625,0.1498,0.093
CL,sfm_t5_enhanced,m1m2,Backwardation-Deficit,8,0.625,0.1511,0.0859
CL,old_t3_rf,m1m2,Backwardation-Deficit,8,0.5,0.1837,0.1046
CL,old_t3_xgb,m1m2,Backwardation-Deficit,8,0.5,0.1516,0.0942
CL,sfm_t4_rf,m1m2,Backwardation-Deficit,8,0.625,0.1495,0.0806
CL,sfm_t4_xgb,m1m2,Backwardation-Deficit,8,0.625,0.1488,0.0949
CL,sfm_t5_rf,m1m2,Backwardation-Deficit,8,0.625,0.1585,0.0834
CL,sfm_t5_xgb,m1m2,Backwardation-Deficit,8,0.625,0.1511,0.0973
CL,old_t1_baseline,m2m3,Backwardation-Deficit,8,0.625,0.0957,0.0814
CL,old_t3_full,m2m3,Backwardation-Deficit,8,0.75,0.0907,0.0766
CL,sfm_t1_eia_only,m2m3,Backwardation-Deficit,8,0.625,0.0957,0.0814
CL,sfm_t3_structural,m2m3,Backwardation-Deficit,8,0.75,0.1365,0.1224
CL,sfm_t4_combined,m2m3,Backwardation-Deficit,8,0.375,0.1063,0.0881
CL,sfm_t5_enhanced,m2m3,Backwardation-Deficit,8,0.5,0.1189,0.0975
CL,old_t3_rf,m2m3,Backwardation-Deficit,8,0.5,0.1056,0.0905
CL,old_t3_xgb,m2m3,Backwardation-Deficit,8,0.625,0.0935,0.08
CL,sfm_t4_rf,m2m3,Backwardation-Deficit,8,0.625,0.1018,0.0867
CL,sfm_t4_xgb,m2m3,Backwardation-Deficit,8,0.5,0.1012,0.0883
CL,sfm_t5_rf,m2m3,Backwardation-Deficit,8,0.625,0.0953,0.0787
CL,sfm_t5_xgb,m2m3,Backwardation-Deficit,8,0.625,0.0949,0.0808
CL,old_t1_baseline,m1m6,Backwardation-Deficit,8,0.5,0.3529,0.3308
CL,old_t3_full,m1m6,Backwardation-Deficit,8,0.5,0.3535,0.3245
CL,sfm_t1_eia_only,m1m6,Backwardation-Deficit,8,0.5,0.3529,0.3308
CL,sfm_t3_structural,m1m6,Backwardation-Deficit,8,0.5,0.3506,0.3208
CL,sfm_t4_combined,m1m6,Backwardation-Deficit,8,0.375,0.4308,0.3548
CL,sfm_t5_enhanced,m1m6,Backwardation-Deficit,8,0.5,0.347,0.3188
CL,old_t3_rf,m1m6,Backwardation-Deficit,8,0.375,0.4275,0.3866
CL,old_t3_xgb,m1m6,Backwardation-Deficit,8,0.5,0.3581,0.3347
CL,sfm_t4_rf,m1m6,Backwardation-Deficit,8,0.5,0.4262,0.377
CL,sfm_t4_xgb,m1m6,Backwardation-Deficit,8,0.5,0.3571,0.3367
CL,sfm_t5_rf,m1m6,Backwardation-Deficit,8,0.375,0.3665,0.33
CL,sfm_t5_xgb,m1m6,Backwardation-Deficit,8,0.5,0.3562,0.3344
CL,old_t1_baseline,fly123,Backwardation-Deficit,8,0.25,0.0966,0.0745
CL,old_t3_full,fly123,Backwardation-Deficit,8,0.25,0.0994,0.0785
CL,sfm_t1_eia_only,fly123,Backwardation-Deficit,8,0.25,0.0966,0.0745
CL,sfm_t3_structural,fly123,Backwardation-Deficit,8,0.25,0.0988,0.078
CL,sfm_t4_combined,fly123,Backwardation-Deficit,8,0.25,0.0994,0.0785
CL,sfm_t5_enhanced,fly123,Backwardation-Deficit,8,0.25,0.0975,0.0768
CL,old_t3_rf,fly123,Backwardation-Deficit,8,0.25,0.163,0.1441
CL,old_t3_xgb,fly123,Backwardation-Deficit,8,0.25,0.0944,0.0726
CL,sfm_t4_rf,fly123,Backwardation-Deficit,8,0.25,0.1429,0.1245
CL,sfm_t4_xgb,fly123,Backwardation-Deficit,8,0.25,0.0956,0.0752
CL,sfm_t5_rf,fly123,Backwardation-Deficit,8,0.5,0.1484,0.1235
CL,sfm_t5_xgb,fly123,Backwardation-Deficit,8,0.25,0.0952,0.0736
CL,old_t1_baseline,fly136,Backwardation-Deficit,8,0.375,0.2891,0.2028
CL,old_t3_full,fly136,Backwardation-Deficit,8,0.375,0.284,0.1976
CL,sfm_t1_eia_only,fly136,Backwardation-Deficit,8,0.375,0.2891,0.2028
CL,sfm_t3_structural,fly136,Backwardation-Deficit,8,0.375,0.284,0.1976
CL,sfm_t4_combined,fly136,Backwardation-Deficit,8,0.375,0.284,0.1976
CL,sfm_t5_enhanced,fly136,Backwardation-Deficit,8,0.375,0.284,0.1976
CL,old_t3_rf,fly136,Backwardation-Deficit,8,0.125,0.3074,0.2487
CL,old_t3_xgb,fly136,Backwardation-Deficit,8,0.375,0.2655,0.1823
CL,sfm_t4_rf,fly136,Backwardation-Deficit,8,0.125,0.3052,0.2434
CL,sfm_t4_xgb,fly136,Backwardation-Deficit,8,0.375,0.263,0.1812
CL,sfm_t5_rf,fly136,Backwardation-Deficit,8,0.25,0.2771,0.2103
CL,sfm_t5_xgb,fly136,Backwardation-Deficit,8,0.375,0.2666,0.1829
CL,old_t1_baseline,m1m2,Deep-Backwardation,22,0.4091,1.5789,0.8399
CL,old_t2_physical,m1m2,Deep-Backwardation,22,0.3636,1.5591,0.8184
CL,old_t2_freight,m1m2,Deep-Backwardation,22,0.6364,1.4724,0.7829
CL,old_t3_full,m1m2,Deep-Backwardation,22,0.5,1.493,0.8618
CL,sfm_t1_eia_only,m1m2,Deep-Backwardation,22,0.4091,1.5789,0.8399
CL,sfm_t2_eia_full,m1m2,Deep-Backwardation,22,0.3636,1.558,0.8175
CL,sfm_t3_structural,m1m2,Deep-Backwardation,22,0.6818,1.421,0.748
CL,sfm_t4_combined,m1m2,Deep-Backwardation,22,0.5909,1.4629,0.7678
CL,sfm_t5_enhanced,m1m2,Deep-Backwardation,22,0.5,1.5046,0.7945
CL,old_t3_rf,m1m2,Deep-Backwardation,22,0.5909,1.4937,0.7792
CL,old_t3_xgb,m1m2,Deep-Backwardation,22,0.6364,1.5174,0.7913
CL,sfm_t4_rf,m1m2,Deep-Backwardation,22,0.5909,1.4948,0.7872
CL,sfm_t4_xgb,m1m2,Deep-Backwardation,22,0.6364,1.5166,0.7899
CL,sfm_t5_rf,m1m2,Deep-Backwardation,22,0.4545,1.5463,0.8335
CL,sfm_t5_xgb,m1m2,Deep-Backwardation,22,0.6364,1.5214,0.7948
CL,old_t1_baseline,m2m3,Deep-Backwardation,22,0.3636,1.3343,0.709
CL,old_t2_physical,m2m3,Deep-Backwardation,22,0.3636,1.3245,0.6967
CL,old_t2_freight,m2m3,Deep-Backwardation,22,0.5909,1.2259,0.6802
CL,old_t3_full,m2m3,Deep-Backwardation,22,0.4545,1.659,1.0077
CL,sfm_t1_eia_only,m2m3,Deep-Backwardation,22,0.3636,1.3343,0.709
CL,sfm_t2_eia_full,m2m3,Deep-Backwardation,22,0.3636,1.3182,0.6905
CL,sfm_t3_structural,m2m3,Deep-Backwardation,22,0.6818,1.184,0.6424
CL,sfm_t4_combined,m2m3,Deep-Backwardation,22,0.6818,1.2149,0.6262
CL,sfm_t5_enhanced,m2m3,Deep-Backwardation,22,0.6364,1.2644,0.6433
CL,old_t3_rf,m2m3,Deep-Backwardation,22,0.4545,1.3085,0.6818
CL,old_t3_xgb,m2m3,Deep-Backwardation,22,0.6364,1.2878,0.6687
CL,sfm_t4_rf,m2m3,Deep-Backwardation,22,0.5455,1.2929,0.679
CL,sfm_t4_xgb,m2m3,Deep-Backwardation,22,0.6364,1.2817,0.6654
CL,sfm_t5_rf,m2m3,Deep-Backwardation,22,0.3182,1.3696,0.7269
CL,sfm_t5_xgb,m2m3,Deep-Backwardation,22,0.6364,1.2741,0.6616
CL,old_t1_baseline,m1m6,Deep-Backwardation,22,0.4545,4.4272,2.5863
CL,old_t2_physical,m1m6,Deep-Backwardation,22,0.4091,4.3578,2.4987
CL,old_t2_freight,m1m6,Deep-Backwardation,22,0.5455,4.0975,2.4047
CL,old_t3_full,m1m6,Deep-Backwardation,22,0.4545,5.0392,3.1159
CL,sfm_t1_eia_only,m1m6,Deep-Backwardation,22,0.4545,4.4272,2.5863
CL,sfm_t2_eia_full,m1m6,Deep-Backwardation,22,0.3636,4.308,2.4476
CL,sfm_t3_structural,m1m6,Deep-Backwardation,22,0.6364,3.824,2.2611
CL,sfm_t4_combined,m1m6,Deep-Backwardation,22,0.5909,4.0262,2.3162
CL,sfm_t5_enhanced,m1m6,Deep-Backwardation,22,0.5455,4.1381,2.3747
CL,old_t3_rf,m1m6,Deep-Backwardation,22,0.5,4.3825,2.4389
CL,old_t3_xgb,m1m6,Deep-Backwardation,22,0.5909,4.2066,2.4114
CL,sfm_t4_rf,m1m6,Deep-Backwardation,22,0.5,4.3196,2.4837
CL,sfm_t4_xgb,m1m6,Deep-Backwardation,22,0.5909,4.2053,2.4107
CL,sfm_t5_rf,m1m6,Deep-Backwardation,22,0.4091,4.709,2.8691
CL,sfm_t5_xgb,m1m6,Deep-Backwardation,22,0.5909,4.2221,2.4107
CL,old_t1_baseline,fly123,Deep-Backwardation,22,0.4545,0.6113,0.3913
CL,old_t2_physical,fly123,Deep-Backwardation,22,0.4545,0.6099,0.3886
CL,old_t2_freight,fly123,Deep-Backwardation,22,0.4545,0.6101,0.3886
CL,old_t3_full,fly123,Deep-Backwardation,22,0.4545,0.6101,0.3893
CL,sfm_t1_eia_only,fly123,Deep-Backwardation,22,0.4545,0.6113,0.3913
CL,sfm_t2_eia_full,fly123,Deep-Backwardation,22,0.4545,0.6099,0.3886
CL,sfm_t3_structural,fly123,Deep-Backwardation,22,0.4545,0.6099,0.3884
CL,sfm_t4_combined,fly123,Deep-Backwardation,22,0.4545,0.61,0.3884
CL,sfm_t5_enhanced,fly123,Deep-Backwardation,22,0.4545,0.6157,0.3863
CL,old_t3_rf,fly123,Deep-Backwardation,22,0.4091,0.6092,0.4127
CL,old_t3_xgb,fly123,Deep-Backwardation,22,0.4545,0.6097,0.3861
CL,sfm_t4_rf,fly123,Deep-Backwardation,22,0.4545,0.6039,0.4034
CL,sfm_t4_xgb,fly123,Deep-Backwardation,22,0.4545,0.6102,0.3868
CL,sfm_t5_rf,fly123,Deep-Backwardation,22,0.4091,0.6035,0.4148
CL,sfm_t5_xgb,fly123,Deep-Backwardation,22,0.4545,0.6079,0.3845
CL,old_t1_baseline,fly136,Deep-Backwardation,22,0.4545,1.7664,0.7281
CL,old_t2_physical,fly136,Deep-Backwardation,22,0.5,1.7565,0.7224
CL,old_t2_freight,fly136,Deep-Backwardation,22,0.5455,1.7536,0.7199
CL,old_t3_full,fly136,Deep-Backwardation,22,0.5,1.7535,0.7207
CL,sfm_t1_eia_only,fly136,Deep-Backwardation,22,0.4545,1.7664,0.7281
CL,sfm_t2_eia_full,fly136,Deep-Backwardation,22,0.5,1.7565,0.7224
CL,sfm_t3_structural,fly136,Deep-Backwardation,22,0.5455,1.7548,0.7211
CL,sfm_t4_combined,fly136,Deep-Backwardation,22,0.5455,1.7547,0.721
CL,sfm_t5_enhanced,fly136,Deep-Backwardation,22,0.5455,1.7562,0.7219
CL,old_t3_rf,fly136,Deep-Backwardation,22,0.6364,1.6494,0.692
CL,old_t3_xgb,fly136,Deep-Backwardation,22,0.3636,1.7575,0.721
CL,sfm_t4_rf,fly136,Deep-Backwardation,22,0.5909,1.6611,0.6851
CL,sfm_t4_xgb,fly136,Deep-Backwardation,22,0.5,1.7585,0.7224
CL,sfm_t5_rf,fly136,Deep-Backwardation,22,0.5455,1.675,0.6918
CL,sfm_t5_xgb,fly136,Deep-Backwardation,22,0.5455,1.7568,0.7233
CL,old_t1_baseline,m1m2,Transition-Tightening,3,1,0.0904,0.0724
CL,old_t3_full,m1m2,Transition-Tightening,3,0,0.0964,0.0792
CL,sfm_t1_eia_only,m1m2,Transition-Tightening,3,1,0.0904,0.0724
CL,sfm_t3_structural,m1m2,Transition-Tightening,3,0.3333,0.1358,0.1281
CL,sfm_t4_combined,m1m2,Transition-Tightening,3,0.3333,0.1094,0.0991
CL,sfm_t5_enhanced,m1m2,Transition-Tightening,3,0.3333,0.1509,0.142
CL,old_t3_rf,m1m2,Transition-Tightening,3,0.3333,0.2171,0.1781
CL,old_t3_xgb,m1m2,Transition-Tightening,3,0.3333,0.0986,0.087
CL,sfm_t4_rf,m1m2,Transition-Tightening,3,0.3333,0.1454,0.1263
CL,sfm_t4_xgb,m1m2,Transition-Tightening,3,0.3333,0.096,0.0821
CL,sfm_t5_rf,m1m2,Transition-Tightening,3,0.3333,0.1779,0.1561
CL,sfm_t5_xgb,m1m2,Transition-Tightening,3,0,0.0969,0.0794
CL,old_t1_baseline,m2m3,Transition-Tightening,3,0.3333,0.0496,0.0343
CL,old_t3_full,m2m3,Transition-Tightening,3,0.3333,0.0662,0.0539
CL,sfm_t1_eia_only,m2m3,Transition-Tightening,3,0.3333,0.0496,0.0343
CL,sfm_t3_structural,m2m3,Transition-Tightening,3,1,0.096,0.0771
CL,sfm_t4_combined,m2m3,Transition-Tightening,3,1,0.0448,0.0392
CL,sfm_t5_enhanced,m2m3,Transition-Tightening,3,0.3333,0.0781,0.0751
CL,old_t3_rf,m2m3,Transition-Tightening,3,0.6667,0.0402,0.0369
CL,old_t3_xgb,m2m3,Transition-Tightening,3,0.3333,0.0529,0.0379
CL,sfm_t4_rf,m2m3,Transition-Tightening,3,0.6667,0.0444,0.0411
CL,sfm_t4_xgb,m2m3,Transition-Tightening,3,0.6667,0.0545,0.0321
CL,sfm_t5_rf,m2m3,Transition-Tightening,3,0.6667,0.0542,0.0537
CL,sfm_t5_xgb,m2m3,Transition-Tightening,3,0.3333,0.0561,0.0378
CL,old_t1_baseline,m1m6,Transition-Tightening,3,0.6667,0.2686,0.2043
CL,old_t3_full,m1m6,Transition-Tightening,3,0.6667,0.3232,0.235
CL,sfm_t1_eia_only,m1m6,Transition-Tightening,3,0.6667,0.2686,0.2043
CL,sfm_t3_structural,m1m6,Transition-Tightening,3,0.6667,0.277,0.1836
CL,sfm_t4_combined,m1m6,Transition-Tightening,3,0.6667,0.1755,0.1584
CL,sfm_t5_enhanced,m1m6,Transition-Tightening,3,0.6667,0.2919,0.201
CL,old_t3_rf,m1m6,Transition-Tightening,3,1,0.2042,0.1895
CL,old_t3_xgb,m1m6,Transition-Tightening,3,0.6667,0.2667,0.2065
CL,sfm_t4_rf,m1m6,Transition-Tightening,3,0.6667,0.192,0.1794
CL,sfm_t4_xgb,m1m6,Transition-Tightening,3,0.6667,0.267,0.1853
CL,sfm_t5_rf,m1m6,Transition-Tightening,3,0.3333,0.2589,0.2432
CL,sfm_t5_xgb,m1m6,Transition-Tightening,3,0.6667,0.2728,0.2104
CL,old_t1_baseline,fly123,Transition-Tightening,3,1,0.0583,0.0506
CL,old_t3_full,fly123,Transition-Tightening,3,1,0.0556,0.049
CL,sfm_t1_eia_only,fly123,Transition-Tightening,3,1,0.0583,0.0506
CL,sfm_t3_structural,fly123,Transition-Tightening,3,1,0.0551,0.0477
CL,sfm_t4_combined,fly123,Transition-Tightening,3,1,0.0556,0.049
CL,sfm_t5_enhanced,fly123,Transition-Tightening,3,1,0.054,0.0445
CL,old_t3_rf,fly123,Transition-Tightening,3,0.3333,0.212,0.193
CL,old_t3_xgb,fly123,Transition-Tightening,3,1,0.0637,0.054
CL,sfm_t4_rf,fly123,Transition-Tightening,3,0.3333,0.1576,0.15
CL,sfm_t4_xgb,fly123,Transition-Tightening,3,1,0.0669,0.0528
CL,sfm_t5_rf,fly123,Transition-Tightening,3,0.3333,0.1603,0.1529
CL,sfm_t5_xgb,fly123,Transition-Tightening,3,1,0.0628,0.0494
CL,old_t1_baseline,fly136,Transition-Tightening,3,1,0.1454,0.1063
CL,old_t3_full,fly136,Transition-Tightening,3,1,0.1468,0.1014
CL,sfm_t1_eia_only,fly136,Transition-Tightening,3,1,0.1454,0.1063
CL,sfm_t3_structural,fly136,Transition-Tightening,3,1,0.1468,0.1014
CL,sfm_t4_combined,fly136,Transition-Tightening,3,1,0.1468,0.1014
CL,sfm_t5_enhanced,fly136,Transition-Tightening,3,1,0.1468,0.1014
CL,old_t3_rf,fly136,Transition-Tightening,3,0.3333,0.3445,0.2615
CL,old_t3_xgb,fly136,Transition-Tightening,3,1,0.1663,0.1109
CL,sfm_t4_rf,fly136,Transition-Tightening,3,0.3333,0.3276,0.2677
